record_id	record_name	record_description	record_dbxrefs	record_annotations_molecule_type	record_annotations_topology	record_annotations_data_file_division	record_annotations_date	record_annotations_accessions	record_annotations_sequence_version	record_annotations_keywords	record_annotations_source	record_annotations_organism	record_annotations_taxonomy	feature_id	feature_type	feature_strand	feature_location_start	feature_location_end	feature_location_strand	feature_location_operator	feature_qualifier_organism	feature_qualifier_mol_type	feature_qualifier_db_xref	feature_qualifier_gene	feature_qualifier_note	feature_qualifier_codon_start	feature_qualifier_transl_table	feature_qualifier_regulatory_class	feature_qualifier_product	feature_qualifier_protein_id	feature_qualifier_strain	feature_qualifier_locus_tag	feature_qualifier_lab_host	feature_qualifier_isolate	feature_qualifier_allele	feature_qualifier_standard_name	feature_qualifier_mobile_element_type	feature_qualifier_EC_number	feature_qualifier_function	feature_qualifier_type_material	feature_qualifier_cultivar	feature_qualifier_chromosome	feature_qualifier_host	feature_qualifier_plasmid	feature_qualifier_country	feature_qualifier_collection_date	feature_qualifier_isolation_source	feature_qualifier_lat_lon	feature_qualifier_inference	feature_qualifier_clone	feature_qualifier_sub_strain	feature_qualifier_ecotype	feature_qualifier_gene_synonym	feature_qualifier_collected_by	feature_qualifier_sub_species	feature_qualifier_culture_collection	feature_qualifier_serovar	feature_qualifier_serotype	feature_qualifier_altitude	feature_qualifier_identified_by	feature_qualifier_mating_type	feature_qualifier_tissue_type	feature_qualifier_sex	feature_qualifier_dev_stage	feature_qualifier_PCR_primers	feature_qualifier_rpt_type	feature_qualifier_segment	feature_qualifier_specimen_voucher	feature_qualifier_citation	feature_qualifier_cell_type
CP020248.1	CP020248	Saccharomyces paradoxus strain CBS432 chromosome VII, complete sequence	BioProject:PRJEB7245|BioSample:SAMEA2757769	DNA	linear	PLN	03-FEB-2020	CP020248|REGION:|1044422..1046238	1		Saccharomyces paradoxus	Saccharomyces paradoxus	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Saccharomyces	<unknown id>	CDS	-1	0	1815	-1		Saccharomyces paradoxus	genomic DNA	taxon:27291		High-affinity maltose transporter (alpha-glucoside transporter); similar to YGR289C	1			Mal11	QHS73585.1	CBS432	SPAR_G04950								culture from neotype of Saccharomyces paradoxus		VII																												
CP020248.1	CP020248	Saccharomyces paradoxus strain CBS432 chromosome VII, complete sequence	BioProject:PRJEB7245|BioSample:SAMEA2757769	DNA	linear	PLN	03-FEB-2020	CP020248|REGION:|1044422..1046238	1		Saccharomyces paradoxus	Saccharomyces paradoxus	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Saccharomyces	<unknown id>	CDS	-1	0	1815	-1		Saccharomyces paradoxus	genomic DNA	taxon:27291		High-affinity maltose transporter (alpha-glucoside transporter); similar to YGR289C	1			Mal11	QHS73585.1	CBS432	SPAR_G04950								culture from neotype of Saccharomyces paradoxus		VII																												
CP020313.1	CP020313	Saccharomyces paradoxus strain UWOPS91-917.1 chromosome IV, complete sequence	BioProject:PRJEB7245|BioSample:SAMEA4461733	DNA	linear	PLN	21-MAR-2017	CP020313|REGION:|56656..58167	1		Saccharomyces paradoxus	Saccharomyces paradoxus	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Saccharomyces	<unknown id>	source	1	0	1512	1		Saccharomyces paradoxus	genomic DNA	taxon:27291								UWOPS91-917.1											IV																												
CP020336.1	CP020336	Shigella flexneri 4c strain 1602 chromosome, complete genome	BioProject:PRJNA356350|BioSample:SAMN06112245	DNA	linear	BCT	02-AUG-2017	CP020336|REGION:|1219322..1220015	1		Shigella flexneri 4c	Shigella flexneri 4c	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Shigella	<unknown id>	CDS	-1	0	657	-1		Shigella flexneri 4c	genomic DNA	taxon:1617964		Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		type A-1 chloramphenicol O-acetyltransferase	ASQ52723.1	1602	BS654_06635													China:Hangzhou	2016	hospitalized patients		COORDINATES: similar to AA sequence:RefSeq:WP_011152976.1																					
CP020336.1	CP020336	Shigella flexneri 4c strain 1602 chromosome, complete genome	BioProject:PRJNA356350|BioSample:SAMN06112245	DNA	linear	BCT	02-AUG-2017	CP020336|REGION:|1219322..1220015	1		Shigella flexneri 4c	Shigella flexneri 4c	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Shigella	<unknown id>	CDS	-1	0	657	-1		Shigella flexneri 4c	genomic DNA	taxon:1617964		Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		type A-1 chloramphenicol O-acetyltransferase	ASQ52723.1	1602	BS654_06635													China:Hangzhou	2016	hospitalized patients		COORDINATES: similar to AA sequence:RefSeq:WP_011152976.1																					
CP020336.1	CP020336	Shigella flexneri 4c strain 1602 chromosome, complete genome	BioProject:PRJNA356350|BioSample:SAMN06112245	DNA	linear	BCT	02-AUG-2017	CP020336|REGION:|1219322..1220015	1		Shigella flexneri 4c	Shigella flexneri 4c	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Shigella	<unknown id>	CDS	-1	0	657	-1		Shigella flexneri 4c	genomic DNA	taxon:1617964		Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		type A-1 chloramphenicol O-acetyltransferase	ASQ52723.1	1602	BS654_06635													China:Hangzhou	2016	hospitalized patients		COORDINATES: similar to AA sequence:RefSeq:WP_011152976.1																					
CP020659.1	CP020659	Pseudomonas aeruginosa PAK chromosome, complete genome	BioProject:PRJNA232360|BioSample:SAMN02483603	DNA	linear	BCT	18-SEP-2017	CP020659|REGION:|3644228..3644270	1		Pseudomonas aeruginosa PAK	Pseudomonas aeruginosa PAK	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	<unknown id>	CDS	1	0	43	1		Pseudomonas aeruginosa PAK	genomic DNA	taxon:1009714			1	11		hypothetical protein	ARI03514.1	PAK	Y880_03675																																						
CP020659.1	CP020659	Pseudomonas aeruginosa PAK chromosome, complete genome	BioProject:PRJNA232360|BioSample:SAMN02483603	DNA	linear	BCT	18-SEP-2017	CP020659|REGION:|3644228..3644270	1		Pseudomonas aeruginosa PAK	Pseudomonas aeruginosa PAK	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	<unknown id>	CDS	1	0	43	1		Pseudomonas aeruginosa PAK	genomic DNA	taxon:1009714			1	11		hypothetical protein	ARI03514.1	PAK	Y880_03675																																						
CP020659.1	CP020659	Pseudomonas aeruginosa PAK chromosome, complete genome	BioProject:PRJNA232360|BioSample:SAMN02483603	DNA	linear	BCT	18-SEP-2017	CP020659|REGION:|3644228..3644270	1		Pseudomonas aeruginosa PAK	Pseudomonas aeruginosa PAK	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	<unknown id>	CDS	1	0	43	1		Pseudomonas aeruginosa PAK	genomic DNA	taxon:1009714			1	11		hypothetical protein	ARI03514.1	PAK	Y880_03675																																						
CP021729.1	CP021729	Escherichia coli strain Combat11I9 plasmid pCombat11I9-3, complete sequence	BioProject:PRJNA361032|BioSample:SAMN07187744	DNA	linear	BCT	02-FEB-2018	CP021729|REGION:|41347..41380	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	source	1	0	34	1		Escherichia coli	genomic DNA	taxon:562								Combat11I9												Homo sapiens	pCombat11I9-3	Hong Kong	Oct-2004	urine	22.28 N 114.14 E						Dr. HO Pak-Leung																
CP021892.1	CP021892	Bacillus subtilis subsp. subtilis strain SRCM100333 chromosome, complete genome	BioProject:PRJNA389633|BioSample:SAMN07204274	DNA	linear	BCT	20-JUN-2017	CP021892|REGION:|622519..622557	1		Bacillus subtilis subsp. subtilis	Bacillus subtilis subsp. subtilis	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus	<unknown id>	source	1	0	39	1		Bacillus subtilis subsp. subtilis	genomic DNA	taxon:135461								SRCM100333														South Korea	2017-01-09	food								subtilis															
CP022428.1	CP022428	Pantoea ananatis strain YJ76 plasmid p_unamed3 sequence	BioProject:PRJNA382605|BioSample:SAMN06711086	DNA	linear	BCT	24-JUL-2017	CP022428|REGION:|8467..9256	1		Pantoea ananatis	Pantoea ananatis	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea	<unknown id>	CDS	-1	0	790	-1		Pantoea ananatis	genomic DNA	taxon:553		frameshifted; Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		APH(3') family aminoglycoside O-phosphotransferase		YJ76	B7764_22075											rice	p_unamed3	China:Dongma Square, Haidian District, Beijing	21-May-2011			COORDINATES: similar to AA sequence:RefSeq:WP_006239673.1																					
CP022428.1	CP022428	Pantoea ananatis strain YJ76 plasmid p_unamed3 sequence	BioProject:PRJNA382605|BioSample:SAMN06711086	DNA	linear	BCT	24-JUL-2017	CP022428|REGION:|8467..9256	1		Pantoea ananatis	Pantoea ananatis	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea	<unknown id>	CDS	-1	0	790	-1		Pantoea ananatis	genomic DNA	taxon:553		frameshifted; Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		APH(3') family aminoglycoside O-phosphotransferase		YJ76	B7764_22075											rice	p_unamed3	China:Dongma Square, Haidian District, Beijing	21-May-2011			COORDINATES: similar to AA sequence:RefSeq:WP_006239673.1																					
CP022428.1	CP022428	Pantoea ananatis strain YJ76 plasmid p_unamed3 sequence	BioProject:PRJNA382605|BioSample:SAMN06711086	DNA	linear	BCT	24-JUL-2017	CP022428|REGION:|8467..9256	1		Pantoea ananatis	Pantoea ananatis	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea	<unknown id>	CDS	-1	0	790	-1		Pantoea ananatis	genomic DNA	taxon:553		frameshifted; Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		APH(3') family aminoglycoside O-phosphotransferase		YJ76	B7764_22075											rice	p_unamed3	China:Dongma Square, Haidian District, Beijing	21-May-2011			COORDINATES: similar to AA sequence:RefSeq:WP_006239673.1																					
CP022653.1	CP022653	Bacillus atrophaeus strain GQJK17 chromosome, complete genome	BioProject:PRJNA396635|BioSample:SAMN07430096	DNA	linear	BCT	08-AUG-2017	CP022653|REGION:|673914..673952	1		Bacillus atrophaeus	Bacillus atrophaeus	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus	<unknown id>	source	1	0	39	1		Bacillus atrophaeus	genomic DNA	taxon:1452								GQJK17												Lycium barbarum L.		China:Ningxia	Sep-2015	rhizophere																							
CP022970.1	CP022970	Saccharomyces cerevisiae strain CEN.PK113-7D chromosome V, complete sequence	BioProject:PRJNA398797|BioSample:SAMN07519400	DNA	linear	PLN	17-JAN-2018	CP022970|REGION:|33911..33960	1		Saccharomyces cerevisiae (baker's yeast)	Saccharomyces cerevisiae	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Saccharomyces	<unknown id>	source	1	0	50	1		Saccharomyces cerevisiae	genomic DNA	taxon:4932								CEN.PK113-7D											V				15-Apr-2017	Germany																							
CP022972.1	CP022972	Saccharomyces cerevisiae strain CEN.PK113-7D chromosome VII, complete sequence	BioProject:PRJNA398797|BioSample:SAMN07519400	DNA	linear	PLN	17-JAN-2018	CP022972|REGION:|851427..851476	1		Saccharomyces cerevisiae (baker's yeast)	Saccharomyces cerevisiae	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Saccharomyces	<unknown id>	source	1	0	50	1		Saccharomyces cerevisiae	genomic DNA	taxon:4932								CEN.PK113-7D											VII				15-Apr-2017	Germany																							
CP023999.1	CP023999	Saccharomyces cerevisiae strain KSD-Yc chromosome 5	BioProject:PRJNA414350|BioSample:SAMN07786807	DNA	linear	PLN	29-OCT-2018	CP023999|REGION:|34147..34196	1		Saccharomyces cerevisiae (baker's yeast)	Saccharomyces cerevisiae	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Saccharomyces	<unknown id>	source	1	0	50	1		Saccharomyces cerevisiae	genomic DNA	taxon:4932								KSD-Yc											5			South Korea	2015-10-16	Makgeolli																							
CP024024.1	CP024024	Pseudomonas aeruginosa strain PARM801 chromosome, complete genome	BioProject:PRJNA328898|BioSample:SAMN05383898	DNA	linear	BCT	11-FEB-2021	CP024024|REGION:|6181095..6181137	1		Pseudomonas aeruginosa	Pseudomonas aeruginosa	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	<unknown id>	source	1	0	43	1		Pseudomonas aeruginosa	genomic DNA	taxon:287								PARM801												Homo sapiens		China: Beijing	2016	blood	39.93 N 116.35 E						Peking university people's hospital																
CP024153.1	CP024153	Escherichia coli strain 14EC033 plasmid p14EC033f, complete sequence	BioProject:PRJNA414691|BioSample:SAMN07807403	DNA	linear	BCT	03-JAN-2018	CP024153|REGION:|58470..59264	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	1	0	795	1		Escherichia coli	genomic DNA	taxon:562		Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		aminoglycoside O-phosphotransferase APH(3')-IIa	AUJ98783.1	14EC033	CR539_26955												p14EC033f	China	2014	clinical patient		COORDINATES: similar to AA sequence:RefSeq:WP_004614937.1																					
CP024153.1	CP024153	Escherichia coli strain 14EC033 plasmid p14EC033f, complete sequence	BioProject:PRJNA414691|BioSample:SAMN07807403	DNA	linear	BCT	03-JAN-2018	CP024153|REGION:|58470..59264	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	1	0	795	1		Escherichia coli	genomic DNA	taxon:562		Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		aminoglycoside O-phosphotransferase APH(3')-IIa	AUJ98783.1	14EC033	CR539_26955												p14EC033f	China	2014	clinical patient		COORDINATES: similar to AA sequence:RefSeq:WP_004614937.1																					
CP024153.1	CP024153	Escherichia coli strain 14EC033 plasmid p14EC033f, complete sequence	BioProject:PRJNA414691|BioSample:SAMN07807403	DNA	linear	BCT	03-JAN-2018	CP024153|REGION:|58470..59264	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	CDS	1	0	795	1		Escherichia coli	genomic DNA	taxon:562		Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		aminoglycoside O-phosphotransferase APH(3')-IIa	AUJ98783.1	14EC033	CR539_26955												p14EC033f	China	2014	clinical patient		COORDINATES: similar to AA sequence:RefSeq:WP_004614937.1																					
CP024759.1	CP024759	Hyphopichia burtonii isolate makgeolli chromosome 1	BioProject:PRJNA417515|BioSample:SAMN07998367	DNA	linear	PLN	03-DEC-2018	CP024759|REGION:|908519..908696	1		Hyphopichia burtonii	Hyphopichia burtonii	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Debaryomycetaceae|Hyphopichia	<unknown id>	source	1	0	178	1		Hyphopichia burtonii	genomic DNA	taxon:717740											makgeolli								1			South Korea	2013	nuruk																							
CP026352.1	CP026352	Escherichia coli strain 4FA chromosome, complete genome	BioProject:PRJNA430697|BioSample:SAMN08380012	DNA	linear	BCT	01-FEB-2018	CP026352|REGION:|4643191..4644052	1		Escherichia coli	Escherichia coli	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia	<unknown id>	source	1	0	862	1		Escherichia coli	genomic DNA	taxon:562		derived from Escherichia coli str. K-12 substr. MG1655						4FA																																							
CP026761.1	CP026761	Acinetobacter baumannii strain AR_0078 chromosome, complete sequence	BioProject:PRJNA292904|BioSample:SAMN04014919	DNA	linear	BCT	19-FEB-2018	CP026761|REGION:|2300740..2302050	1		Acinetobacter baumannii	Acinetobacter baumannii	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter calcoaceticus/baumannii complex	<unknown id>	CDS	-1	137	1151	-1		Acinetobacter baumannii	genomic DNA	taxon:470		Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		class 1 integron integrase IntI1	AVF08037.1	AR_0078	AM457_10945																	COORDINATES: similar to AA sequence:RefSeq:NP_569372.1																					
CP026761.1	CP026761	Acinetobacter baumannii strain AR_0078 chromosome, complete sequence	BioProject:PRJNA292904|BioSample:SAMN04014919	DNA	linear	BCT	19-FEB-2018	CP026761|REGION:|2300740..2302050	1		Acinetobacter baumannii	Acinetobacter baumannii	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter calcoaceticus/baumannii complex	<unknown id>	CDS	-1	137	1151	-1		Acinetobacter baumannii	genomic DNA	taxon:470		Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		class 1 integron integrase IntI1	AVF08037.1	AR_0078	AM457_10945																	COORDINATES: similar to AA sequence:RefSeq:NP_569372.1																					
CP026761.1	CP026761	Acinetobacter baumannii strain AR_0078 chromosome, complete sequence	BioProject:PRJNA292904|BioSample:SAMN04014919	DNA	linear	BCT	19-FEB-2018	CP026761|REGION:|2300740..2302050	1		Acinetobacter baumannii	Acinetobacter baumannii	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter calcoaceticus/baumannii complex	<unknown id>	CDS	-1	137	1151	-1		Acinetobacter baumannii	genomic DNA	taxon:470		Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		class 1 integron integrase IntI1	AVF08037.1	AR_0078	AM457_10945																	COORDINATES: similar to AA sequence:RefSeq:NP_569372.1																					
CP026761.1	CP026761	Acinetobacter baumannii strain AR_0078 chromosome, complete sequence	BioProject:PRJNA292904|BioSample:SAMN04014919	DNA	linear	BCT	19-FEB-2018	CP026761|REGION:|2300740..2302050	1		Acinetobacter baumannii	Acinetobacter baumannii	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter calcoaceticus/baumannii complex	<unknown id>	CDS	-1	137	1151	-1		Acinetobacter baumannii	genomic DNA	taxon:470		Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		class 1 integron integrase IntI1	AVF08037.1	AR_0078	AM457_10945																	COORDINATES: similar to AA sequence:RefSeq:NP_569372.1																					
CP026761.1	CP026761	Acinetobacter baumannii strain AR_0078 chromosome, complete sequence	BioProject:PRJNA292904|BioSample:SAMN04014919	DNA	linear	BCT	19-FEB-2018	CP026761|REGION:|2300740..2302050	1		Acinetobacter baumannii	Acinetobacter baumannii	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter calcoaceticus/baumannii complex	<unknown id>	CDS	-1	137	1151	-1		Acinetobacter baumannii	genomic DNA	taxon:470		Derived by automated computational analysis using gene prediction method: Protein Homology.	1	11		class 1 integron integrase IntI1	AVF08037.1	AR_0078	AM457_10945																	COORDINATES: similar to AA sequence:RefSeq:NP_569372.1																					
CP027713.1	CP027713	Pseudomonas chlororaphis strain TAMOak81 chromosome, complete genome	BioProject:PRJNA433211|BioSample:SAMN08359199	DNA	linear	BCT	29-NOV-2018	CP027713|REGION:|1793055..1793104	1		Pseudomonas chlororaphis	Pseudomonas chlororaphis	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	<unknown id>	CDS	1	0	50	1		Pseudomonas chlororaphis	genomic DNA	SEED:fig|6666666.253523.peg.3306			2	11		Flagellar regulatory protein FleQ	AZD07059.1	TAMOak81	C4K26_1641											Quercus sp.		USA: Texas		Oak																							
CP027713.1	CP027713	Pseudomonas chlororaphis strain TAMOak81 chromosome, complete genome	BioProject:PRJNA433211|BioSample:SAMN08359199	DNA	linear	BCT	29-NOV-2018	CP027713|REGION:|1793055..1793104	1		Pseudomonas chlororaphis	Pseudomonas chlororaphis	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	<unknown id>	CDS	1	0	50	1		Pseudomonas chlororaphis	genomic DNA	SEED:fig|6666666.253523.peg.3306			2	11		Flagellar regulatory protein FleQ	AZD07059.1	TAMOak81	C4K26_1641											Quercus sp.		USA: Texas		Oak																							
CP027713.1	CP027713	Pseudomonas chlororaphis strain TAMOak81 chromosome, complete genome	BioProject:PRJNA433211|BioSample:SAMN08359199	DNA	linear	BCT	29-NOV-2018	CP027713|REGION:|1793055..1793104	1		Pseudomonas chlororaphis	Pseudomonas chlororaphis	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	<unknown id>	CDS	1	0	50	1		Pseudomonas chlororaphis	genomic DNA	SEED:fig|6666666.253523.peg.3306			2	11		Flagellar regulatory protein FleQ	AZD07059.1	TAMOak81	C4K26_1641											Quercus sp.		USA: Texas		Oak																							
